broad_class,fold,sentence_id,label,country,mentions,mention_statuses,status,prob_entail,soccat_hit,dict_hit,llm_hit,test_mention,nearest_train_mention,proximity,bin
profession,3,4307,authors and artists,France,ces musiciens,seen,seen,0.9936739,1,1,1,ces musiciens,les musiciens,0.9712016,seen
profession,3,4311,security forces,France,Les policiers,seen,seen,0.99701154,1,1,1,Les policiers,Les policiers,1.0000001,seen
profession,3,4312,politicians and high-ranking officials,France,des chefs d'Etat,seen,seen,0.00025220573,0,0,1,des chefs d'Etat,les chefs d'Etat,0.99324834,seen
profession,3,4319,other professions,France,les mineurs de la Lorraine,seen,seen,0.03516427,0,0,1,les mineurs de la Lorraine,des mineurs de Lorraine,0.9919242,seen
profession,3,4325,other professions,France,Les chefs hôtesses | trois à vingt autres hôtesses,partial | seen,seen,0.8941179,1,0,1,Les chefs hôtesses,les chefs de service,0.8517576,seen
profession,3,4329,other professions,France,aux directeurs des théâtres de la capitale,partial,partial,0.12348331,0,0,1,aux directeurs des théâtres de la capitale,de stars de cinéma,0.7304252,Q2
profession,3,4368,politicians and high-ranking officials,France,La gauche,seen,seen,0.9964179,1,1,1,La gauche,La gauche,0.99999976,seen
profession,3,4380,security forces,France,Des renforts | les forces de l'ordre,unseen | seen,seen,0.9088407,1,1,1,les forces de l'ordre,les forces de l'ordre,1.0,seen
profession,3,4405,politicians and high-ranking officials,France,des cadres du parti,partial,partial,0.9081284,1,1,1,des cadres du parti,das Parteipersonal,0.941136,Q5
profession,3,4411,politicians and high-ranking officials,France,les nationalistes,partial,partial,0.0039556194,0,0,1,les nationalistes,une fraction nationaliste,0.92121506,Q5
profession,3,4418,politicians and high-ranking officials,France,la nouvelle majorité républicaine au Congrès,partial,partial,0.9970061,1,0,1,la nouvelle majorité républicaine au Congrès,les républicains,0.76155186,Q2
profession,3,4421,security forces,France,les membres du DPS,unseen,unseen,3.845618e-05,0,0,1,les membres du DPS,der Beamten,0.6305906,Q1
profession,3,4439,farmers and fishermen,France,les paysans,seen,seen,0.99532384,1,0,1,les paysans,Des paysans,0.9954846,seen
profession,3,4445,authors and artists,France,tous les musiciens juifs du National,partial,partial,0.99414366,1,1,1,tous les musiciens juifs du National,die Musiker,0.7597679,Q2
profession,3,4487,athletes,France,les clubs de DN2,partial,partial,0.011315262,0,0,0,les clubs de DN2,le club,0.694371,Q2
profession,3,4556,politicians and high-ranking officials,France,du PS,seen,seen,0.9972657,1,1,1,du PS,du PS,1.0,seen
profession,3,4577,farmers and fishermen,France,400 riziculteurs | éleveurs,unseen | partial,partial,0.9757583,1,0,1,éleveurs,les agriculteurs,0.9368241,Q5
profession,3,4606,politicians and high-ranking officials,France,RPR | UDF-CDS,seen | partial,seen,0.99719256,1,1,0,RPR,RPR,1.0,seen
profession,3,4621,politicians and high-ranking officials,France,la gauche française,seen,seen,0.99764484,1,1,1,la gauche française,la gauche française,1.0,seen
profession,3,4655,authors and artists,France,des chanteuses françaises,unseen,unseen,0.9930051,1,0,1,des chanteuses françaises,Les danseurs français,0.7583845,Q2
profession,3,4819,doctors,France,médecins,seen,seen,0.92488635,1,1,1,médecins,Ärzte,0.9921049,seen
profession,3,4819,legal professionals,France,avocats,seen,seen,0.9085973,1,0,1,avocats,les avocats,0.98054636,seen
profession,3,4819,politicians and high-ranking officials,France,Le Front national,seen,seen,0.9962257,1,1,1,Le Front national,Le Front national,1.0000001,seen
profession,3,4836,athletes,France,aux mêmes joueurs,seen,seen,0.9961272,1,1,1,aux mêmes joueurs,solche Spieler,0.8782806,seen
profession,3,4838,athletes,France,les Cergypontaines | des Alsaciennes,unseen | unseen,unseen,0.040861364,0,0,1,les Cergypontaines,die Recken,0.84573597,Q4
profession,3,4857,politicians and high-ranking officials,France,RPR,seen,seen,0.99753004,1,1,1,RPR,RPR,1.0,seen
profession,3,4860,athletes,France,Les sportifs du plateau Jules-Ferry,partial,partial,0.9954092,1,1,1,Les sportifs du plateau Jules-Ferry,les joueurs de l'Olympique Sannois-Saint-Gratien,0.69432914,Q2
profession,3,4872,legal professionals,France,des juges,seen,seen,0.9886072,1,0,1,des juges,les juges,0.994015,seen
profession,3,4879,politicians and high-ranking officials,France,du FN,seen,seen,0.99751794,1,1,1,du FN,du FN,1.0000001,seen
profession,3,4888,authors and artists,France,Danseurs | acrobate,seen | seen,seen,0.9219761,1,0,1,Danseurs,des danseuses,0.9867163,seen
profession,3,4911,authors and artists,France,"les orientalistes français, genre Flaubert, Gautier, Loti, Delacroix",partial,partial,0.010308116,0,0,1,"les orientalistes français, genre Flaubert, Gautier, Loti, Delacroix",bien d'autres romanciers français,0.6848589,Q1
profession,3,4916,politicians and high-ranking officials,France,La classe politique française,partial,partial,0.92264175,1,0,1,La classe politique française,Une gauche française,0.8599852,Q4
profession,3,4920,authors and artists,France,Les professionnels du spectacle,partial,partial,0.00047887277,0,0,1,Les professionnels du spectacle,Schauspielern,0.83229554,Q3
profession,3,4930,politicians and high-ranking officials,France,Les élus des communes limitrophes des bois,partial,partial,0.9910267,1,1,1,Les élus des communes limitrophes des bois,les élus de la communauté,0.8411118,Q3
profession,3,4947,security forces,France,Les enquêteurs,seen,seen,0.9660677,1,1,0,Les enquêteurs,Les enquêteurs,0.9999999,seen
profession,3,4953,security forces,France,Les gendarmes,seen,seen,0.9962942,1,1,1,Les gendarmes,Les gendarmes,1.0000002,seen
profession,3,4969,soldiers,France,les forces serbes de Krajina,partial,partial,0.02778475,0,0,1,les forces serbes de Krajina,des soldats habituellement en poste en Bosnie,0.63901377,Q1
profession,3,4981,authors and artists,France,les musiciens de la fanfare,partial,partial,0.9904214,1,1,1,les musiciens de la fanfare,les musiciens,0.9358485,Q5
profession,3,5004,athletes,France,des joueurs de Noël Tosi,partial,partial,0.996579,1,1,1,des joueurs de Noël Tosi,les joueurs beauvaisiens,0.618499,Q1
profession,3,5008,other professions,France,hôtesse,seen,seen,0.8502007,1,0,1,hôtesse,d'hôtesses,0.8014655,seen
profession,3,5013,legal professionals,France,Les magistrats instructeurs,partial,partial,0.3802636,0,0,1,Les magistrats instructeurs,les magistrats,0.9059348,Q5
profession,3,5024,politicians and high-ranking officials,France,les forces d'extrême droite | la droite extrême | la droite du Parti républicain,partial | seen | seen,seen,0.9558224,1,1,1,la droite extrême,l’extrême droite,0.9862896,seen
profession,3,5036,politicians and high-ranking officials,France,l'élite,seen,seen,0.00047769744,0,0,0,l'élite,die Elite,0.96558785,seen
profession,3,5053,politicians and high-ranking officials,France,RPR,seen,seen,0.99698216,1,1,1,RPR,RPR,1.0,seen
profession,3,5062,politicians and high-ranking officials,France,les élus | les nationalistes,seen | partial,seen,0.9493062,1,1,1,les élus,les élus,1.0000002,seen
profession,3,5063,farmers and fishermen,France,les paysans,seen,seen,0.99301636,1,0,1,les paysans,Des paysans,0.9954846,seen
profession,3,5081,other professions,France,les vendeuses,unseen,unseen,0.006406944,0,0,1,les vendeuses,Die Verkäuferinnen,0.9698464,Q5
profession,3,5090,health and care professionals,France,du psy,seen,seen,0.0035755152,0,0,1,du psy,un psy,0.6555923,seen
profession,3,5142,politicians and high-ranking officials,France,l'opposition municipale,partial,partial,0.9965978,1,1,1,l'opposition municipale,les élus locaux de l'opposition,0.7835647,Q2
profession,3,5176,athletes,France,les coureurs,seen,seen,0.9942688,1,1,1,les coureurs,les coureurs,1.0000001,seen
profession,3,5200,athletes,France,les autres coureurs,seen,seen,0.99677074,1,1,1,les autres coureurs,des autres coureurs,0.9867253,seen
profession,3,5209,politicians and high-ranking officials,France,"élite le ramassis de diplômés bilingues qui, se couvrant d'une fausse jeunesse, en vient à manifester tous les jours contre son peuple",partial,partial,0.015780874,0,0,0,"élite le ramassis de diplômés bilingues qui, se couvrant d'une fausse jeunesse, en vient à manifester tous les jours contre son peuple",des milieux d’opposition de gauche libérale de son pays d’origine,0.6286298,Q1
profession,3,5212,security forces,France,Les enquêteurs de la répression des fraudes,partial,partial,0.9288833,1,1,0,Les enquêteurs de la répression des fraudes,les enquêteurs,0.65054476,Q1
profession,3,5243,security forces,France,les policiers du syndicat Alliance 93,partial,partial,0.9663272,1,1,1,les policiers du syndicat Alliance 93,les policiers,0.79055524,Q3
profession,3,5272,authors and artists,France,"Tous les autres comédiens, dont Mallaury Nataf",partial,partial,0.0010873195,0,0,1,"Tous les autres comédiens, dont Mallaury Nataf",les comédiens,0.7119117,Q2
profession,3,5295,authors and artists,France,les plus artistes,seen,seen,0.9788038,1,1,1,les plus artistes,des artistes,0.93388605,seen
profession,3,5306,politicians and high-ranking officials,France,Une demi-douzaine de préfets de gauche,partial,partial,0.9962824,1,1,1,Une demi-douzaine de préfets de gauche,ses colistiers de la gauche plurielle,0.7843849,Q2
profession,3,5362,politicians and high-ranking officials,France,FN,seen,seen,0.99759287,1,1,1,FN,FN,0.99999994,seen
profession,3,5376,athletes,France,Les Racingmen,unseen,unseen,0.9894357,1,0,1,Les Racingmen,die Motorsportler,0.8395848,Q3
profession,3,5400,scientists and professors,France,Les sociologues,unseen,unseen,0.04025314,0,0,1,Les sociologues,de chercheurs,0.71385515,Q2
profession,3,5422,security forces,France,3 500 policiers et gendarmes,seen,seen,0.9962675,1,1,1,3 500 policiers et gendarmes,policiers et gendarmes,0.80570185,seen
profession,3,5432,politicians and high-ranking officials,France,du Front national | aux partis de gouvernement de droite | de gauche,seen | partial | seen,seen,0.9974679,1,1,1,du Front national,du Front national,1.0,seen
profession,3,5435,athletes,France,Les joueurs,seen,seen,0.9963838,1,1,0,Les joueurs,Les joueurs,0.99999994,seen
profession,3,5475,politicians and high-ranking officials,France,du PS,seen,seen,0.99463224,1,1,1,du PS,du PS,1.0,seen
profession,3,5532,politicians and high-ranking officials,France,les préfets,seen,seen,0.99754745,1,0,0,les préfets,les préfets,1.0000001,seen
profession,3,5538,farmers and fishermen,France,les viticulteurs des côtes du Tarn | les paysans,partial | seen,seen,0.99388593,1,0,1,les paysans,Des paysans,0.9954846,seen
profession,3,5551,scientists and professors,France,de nombreux économistes,seen,seen,0.9749715,1,1,0,de nombreux économistes,les économistes,0.9592476,seen
profession,3,5569,politicians and high-ranking officials,France,des ministres,seen,seen,0.9974509,1,0,1,des ministres,aux ministres,0.98765486,seen
profession,3,5590,athletes,Germany,Acht der zehn bestbezahlten Fußballer der Welt,partial,partial,0.99661297,1,0,1,Acht der zehn bestbezahlten Fußballer der Welt,Fußballprofis,0.686674,Q1
profession,3,5602,security forces,Germany,die Ermittler,seen,seen,0.99482346,1,1,1,die Ermittler,die Ermittler,0.9999999,seen
profession,3,5627,politicians and high-ranking officials,Germany,der SPD | der ganzen Führungsgruppe,seen | partial,seen,0.99744886,1,1,1,der SPD,der SPD,0.9999999,seen
profession,3,5629,athletes,Germany,ein starker Kader | seine Spieler,partial | seen,seen,0.9971814,1,1,1,seine Spieler,seinen Spielern,0.9619022,seen
profession,3,5636,athletes,Germany,"Die erfahrenen Stammkräfte wie Daniel Heuer Fernandes (29), Sebastian Schonlau (28), Moritz Heyer (27), Jonas Meffert (28) oder Robert Glatzel (28) | die Fans | die Profis",partial | unseen | seen,seen,0.9202918,1,1,1,die Profis,Die Profis,0.99789155,seen
profession,3,5678,other professions,Germany,die Sachverständigen,seen,seen,0.94001496,1,0,1,die Sachverständigen,die Gutachter,0.90033656,seen
profession,3,5690,politicians and high-ranking officials,Germany,demokratische Kandidaten für den US-Senat,partial,partial,0.991983,1,0,1,demokratische Kandidaten für den US-Senat,les démocrates,0.787864,Q2
profession,3,5706,politicians and high-ranking officials,Germany,SPD | SPD,seen | seen,seen,0.9975231,1,1,1,SPD,SPD,1.0,seen
profession,3,5706,other professions,Germany,die Macher,partial,partial,0.003533743,0,0,0,die Macher,den Makler,0.9333283,Q5
profession,3,5734,security forces,Germany,die Ermittler,seen,seen,0.98521984,1,1,1,die Ermittler,die Ermittler,0.9999999,seen
profession,3,5794,legal professionals,Germany,die Notenbanker,unseen,unseen,5.8803693e-05,0,0,0,die Notenbanker,die großen Aktionärsberater,0.535917,Q1
profession,3,5799,other professions,Germany,Lebensmittelkontrolleure,partial,partial,0.9316683,1,0,1,Lebensmittelkontrolleure,Ernährungsexperten,0.7089498,Q2
profession,3,5840,politicians and high-ranking officials,Germany,Unions,seen,seen,0.99766266,1,0,1,Unions,Unions,1.0,seen
profession,3,5856,athletes,Germany,die Deutschen,seen,seen,0.9176887,1,0,1,die Deutschen,die Deutschen,0.99999976,seen
profession,3,5886,security forces,Germany,Schweizer Ermittler,partial,partial,0.9832117,1,1,0,Schweizer Ermittler,die deutschen Ermittler,0.8333029,Q3
profession,3,5886,other professions,Germany,deutsche Fußball-Funktionäre,partial,partial,0.0016329895,0,0,1,deutsche Fußball-Funktionäre,ein deutscher Wirt,0.8293445,Q3
profession,3,5890,athletes,Germany,den Hamburgern,seen,seen,0.91442466,1,0,0,den Hamburgern,Die Hamburger,0.9436884,seen
profession,3,5898,security forces,Germany,vom einzelnen Ermittler,partial,partial,0.9940455,1,1,0,vom einzelnen Ermittler,der Ermittler,0.88658047,Q4
profession,3,5959,teachers and educators,Germany,Lehrer,seen,seen,0.9928844,1,0,1,Lehrer,Lehrer,1.0,seen
profession,3,5979,politicians and high-ranking officials,Germany,dessen Repräsentanten,unseen,unseen,0.044922575,0,0,0,dessen Repräsentanten,les représentants,0.9599745,Q5
profession,3,5989,teachers and educators,Germany,die Kollegen,unseen,unseen,0.00015220797,0,0,1,die Kollegen,les proviseurs,0.8455628,Q3
profession,3,5999,scientists and professors,Germany,Wissenschaftlern,seen,seen,0.99510854,1,0,1,Wissenschaftlern,Wissenschaftlern,0.9999999,seen
profession,3,6027,farmers and fishermen,Germany,die  Fischer,seen,seen,0.98900014,1,0,1,die Fischer,den Fischern,0.95231897,seen
profession,3,6033,other professions,Germany,Honorarkräfte wie Schulpsychologen oder Dolmetscher,unseen,unseen,0.011308699,0,0,1,Honorarkräfte wie Schulpsychologen oder Dolmetscher,Nombre de professionnels,0.63112426,Q1
profession,3,6035,athletes,Germany,Der Großteil beider Teams | andere Spielerinnen,partial | partial,partial,0.99549353,1,1,1,andere Spielerinnen,certains joueurs,0.9197824,Q5
profession,3,6037,teachers and educators,Germany,Lehrer,seen,seen,0.9959162,1,0,1,Lehrer,Lehrer,1.0,seen
profession,3,6123,athletes,Germany,die Baller-Truppe von Trainer Lukas Kwasniok,partial,partial,0.62410253,1,1,0,die Baller-Truppe von Trainer Lukas Kwasniok,die deutschen Sportler,0.71178347,Q2
profession,3,6168,politicians and high-ranking officials,Germany,Die Kabinettsmitglieder,seen,seen,0.9376525,1,0,1,Die Kabinettsmitglieder,Kabinettsmitgliedern,0.989449,seen
profession,3,6272,other professions,Germany,Die Piloten,seen,seen,0.95264196,1,1,1,Die Piloten,die Piloten,0.9989369,seen
profession,3,6273,politicians and high-ranking officials,Germany,Die CDU,seen,seen,0.99710006,1,1,1,Die CDU,Die CDU,1.0000001,seen
profession,3,6284,authors and artists,Germany,den Männern,partial,partial,0.00019238445,0,0,0,den Männern,Tous ces hommes,0.7952435,Q3
profession,3,6294,soldiers,Germany,die meisten noch verbliebenen deutschen Soldaten,partial,partial,0.9931694,1,1,1,die meisten noch verbliebenen deutschen Soldaten,deutsche Soldaten,0.85247725,Q4
profession,3,6295,other professions,Germany,die Analysten der LBBW,partial,partial,0.93351334,1,0,1,die Analysten der LBBW,les analystes,0.7082708,Q2
profession,3,6334,politicians and high-ranking officials,Germany,die Politiker,seen,seen,0.99194217,1,1,1,die Politiker,die Politiker,0.99999994,seen
